order_id,customer_id,order_date,amount,channel,region
ORD0008929,CUST001938,2025-09-03,130.74,Store,North
ORD0012345,CUST002691,2024-09-09,,Store,South
ORD0010944,CUST002359,2025-11-16,731.22,Web,Central
ORD0010255,CUST002210,2025-03-15,20.36,Store,Central
ORD0001036,CUST000217,2026-08-14,62.71,Web,East
ORD0012893,CUST002809,2025-05-31,83.33,Marketplace,North
ORD0004630,CUST000981,2026-01-05,759.39,Marketplace,Central
ORD0002749,CUST000587,2025-03-26,45.94,Store,West
ORD0005569,CUST001192,2025-12-23,37.63,Mobile App,Central
ORD0000796,CUST000164,2024-09-05,89.79,Store,South
ORD0000314,CUST000069,2026-05-14,81.33,Web,Central
ORD0015579,CUST003352,2025-04-09,49.73,Web,Central
ORD0016911,CUST003662,2024-11-13,36.7,Mobile App,West
ORD0017838,CUST003878,2026-08-02,364.63,Web,West
ORD0009659,CUST002087,2026-05-16,23.66,Mobile App,East
ORD0010068,CUST002169,2026-01-13,53.78,Marketplace,Central
ORD0011168,CUST002399,2026-06-09,63.83,Marketplace,South
ORD0001445,CUST000294,2026-05-16,193.49,Marketplace,North
ORD0002079,CUST000437,2026-02-11,23.81,Mobile App,North
ORD0007496,CUST001607,2026-01-27,317.39,Marketplace,South
ORD0003722,CUST000792,2026-04-13,63.79,Web,East
ORD0003624,CUST000768,2025-09-28,179.99,Mobile App,East
ORD0011126,CUST002393,2026-01-05,62.91,Marketplace,West
ORD0009627,CUST002080,2024-12-15,62.81,Web,West
ORD0005666,CUST001217,2026-02-07,97.89,Mobile App,West
ORD0009238,CUST002006,2025-03-20,15.01,Marketplace,West
ORD0001088,CUST000226,2024-10-24,19.44,Store,West
ORD0016009,CUST003449,2026-04-15,33.58,Mobile App,Central
ORD0002309,CUST000485,2026-05-09,133.68,Store,North
ORD0006789,CUST001444,2024-10-06,29.06,Marketplace,East
ORD0004310,,2026-06-16,1168.07,Marketplace,East
ORD0007439,CUST001592,2024-10-17,86.19,Marketplace,North
ORD0001035,CUST000216,2025-10-22,9.29,Marketplace,West
ORD0004547,CUST000965,2024-11-05,736.23,Web,Central
ORD0010969,CUST002362,2025-05-21,480.02,Store,West
ORD0013645,CUST002959,2026-07-14,14.83,Mobile App,West
ORD0009445,CUST002049,2026-04-16,45.04,Web,South
ORD0001612,CUST000339,2024-09-23,25.09,Mobile App,West
ORD0006651,CUST001423,2025-12-05,50.69,Web,East
ORD0001454,CUST000294,2025-01-23,261.0,Marketplace,North
ORD0008310,CUST001790,2025-02-20,69.12,Marketplace,West
ORD0014705,CUST003186,2026-01-30,48.88,Marketplace,East
ORD0013691,CUST002970,2024-11-30,35.43,Web,Central
ORD0016580,CUST003596,2026-03-28,788.9,Store,Central
ORD0008918,CUST001936,2025-09-07,79.32,Marketplace,South
ORD0014121,CUST003078,2024-12-21,9.89,Store,South
ORD0015251,CUST003284,2025-05-31,94.46,Store,West
ORD0004022,CUST000851,2025-08-31,70.65,Marketplace,South
ORD0000410,CUST000086,2024-12-12,108.51,Mobile App,North
ORD0005769,CUST001239,2026-01-07,54.85,Web,West
ORD0005515,CUST001184,2026-01-10,48.52,Store,East
ORD0001514,CUST000311,2026-04-03,5.17,Web,North
ORD0009974,CUST002148,2025-01-04,144.93,Marketplace,East
ORD0008511,CUST001841,2025-03-27,155.08,Web,Central
ORD0001148,CUST000239,2026-06-01,170.2,Store,East
ORD0012418,CUST002709,2025-04-22,77.79,Mobile App,West
ORD0004255,CUST000903,2025-10-25,408.52,Store,East
ORD0002772,CUST000590,2025-09-25,142.88,Mobile App,Central
ORD0014799,CUST003201,2025-05-16,25.78,Mobile App,Central
ORD0016356,CUST003535,2025-10-21,53.03,Web,Central
ORD0013472,CUST002923,2025-03-08,21.36,Marketplace,West
ORD0006818,CUST001454,2024-11-11,30.18,Marketplace,Central
ORD0017837,CUST003877,2024-11-23,110.08,Mobile App,West
ORD0012340,CUST002689,2025-09-19,29.83,Web,Central
ORD0008942,CUST001940,2024-12-24,141.66,Mobile App,West
ORD0014619,CUST003171,2026-08-04,572.13,Web,East
ORD0013602,CUST002951,2025-02-16,215.12,Store,North
ORD0009984,CUST002150,2025-04-16,44.29,Web,Central
ORD0009383,CUST002035,2026-05-29,58.37,Store,West
ORD0017552,CUST003806,2025-04-29,91.96,Marketplace,North
ORD0012464,CUST002718,2024-10-10,627.5,Mobile App,South
ORD0006776,CUST001444,2026-08-28,56.19,Marketplace,East
ORD0002519,CUST000538,2026-03-03,67.23,Mobile App,West
ORD0017830,CUST003877,2025-07-03,158.96,Store,West
ORD0001705,CUST000362,2025-08-26,108.61,Store,West
ORD0001115,CUST000231,2025-06-25,87.89,Store,South
ORD0012124,CUST002624,2025-06-12,46.02,Mobile App,South
ORD0000328,CUST000070,2026-01-14,44.8,Marketplace,North
ORD0006736,CUST001437,2026-01-19,96.92,Marketplace,North
ORD0013539,CUST002941,2026-05-01,326.92,Mobile App,South
ORD0015970,CUST003442,2026-06-26,373.24,Web,West
ORD0013476,CUST002924,2026-02-27,17.9,Store,North
ORD0001158,CUST000240,2026-03-06,45.04,Web,East
ORD0001145,CUST000237,2025-06-21,29.6,Store,Central
ORD0012625,CUST002751,2025-03-12,57.79,Mobile App,East
ORD0014685,CUST003184,2025-08-23,34.7,Mobile App,West
ORD0016682,CUST003617,2026-04-10,165.39,Marketplace,South
ORD0005996,CUST001281,2026-06-25,29.69,Web,East
ORD0005461,CUST001170,2025-02-02,82.9,Store,West
ORD0002313,CUST000485,2025-08-24,94.11,Web,North
ORD0018401,CUST003992,2025-07-09,33.27,Web,South
ORD0012009,CUST002597,2025-09-25,167.49,Mobile App,South
ORD0009940,CUST002145,2026-06-29,11.84,Marketplace,South
ORD0011869,CUST002569,2025-08-01,86.9,Store,Central
ORD0003459,CUST000741,2026-04-27,60.16,Web,North
ORD0013153,CUST002866,2025-01-20,54.84,Marketplace,West
ORD0007338,CUST001568,2025-07-16,57.29,Mobile App,East
ORD0004942,CUST001055,2025-11-26,13.25,Store,Central
ORD0014573,CUST003163,2025-10-01,116.72,Mobile App,East
ORD0008847,CUST001920,2026-08-24,331.46,Web,West
ORD0005342,CUST001153,2025-08-02,28.45,Store,South
ORD0017937,CUST003899,2026-04-29,29.76,Marketplace,West
ORD0014229,CUST003101,2026-07-31,1183.02,Marketplace,Central
ORD0010052,CUST002165,2025-04-16,35.5,Store,East
ORD0011416,CUST002470,2026-02-09,48.46,Store,West
ORD0006423,CUST001382,2026-08-12,90.3,Store,East
ORD0008141,CUST001758,2025-09-24,2021.41,Mobile App,South
ORD0001431,CUST000292,2026-08-15,122.16,Web,South
ORD0009365,CUST002031,2026-01-13,71.44,Web,North
ORD0016008,CUST003448,2024-12-31,45.41,Mobile App,Central
ORD0014970,CUST003235,2025-01-21,36.73,Mobile App,North
ORD0015985,CUST003443,2025-12-27,94.79,Mobile App,South
ORD0014747,CUST003192,2026-01-31,202.03,Mobile App,West
ORD0010995,CUST002371,2026-03-17,10.63,Web,North
ORD0012571,CUST002741,2025-04-01,170.13,Web,East
ORD0006562,CUST001403,2025-12-29,555.98,Marketplace,Central
ORD0005442,CUST001165,2025-01-13,65.34,Web,Central
ORD0005006,CUST001076,2024-09-18,49.4,Mobile App,Central
ORD0003015,CUST000643,2026-02-08,105.55,Marketplace,Central
ORD0008914,CUST001936,2026-06-13,27.93,Store,South
ORD0001430,CUST000291,2025-04-12,34.05,Marketplace,East
ORD0013588,CUST002949,2025-06-16,315.12,Marketplace,Central
ORD0005859,CUST001255,2025-08-30,150.27,Marketplace,Central
ORD0004780,CUST001015,2026-01-08,48.95,Mobile App,Central
ORD0005568,CUST001192,2026-04-02,21.05,Mobile App,Central
ORD0008905,CUST001930,2025-03-20,54.23,Store,South
ORD0008764,CUST001902,2025-07-07,290.82,Marketplace,South
ORD0015928,CUST003433,2025-01-09,749.92,Marketplace,East
ORD0009261,CUST002009,2025-05-28,31.05,Store,Central
ORD0014618,CUST003170,2025-12-20,42.62,Store,West
ORD0013839,CUST003008,2026-04-17,148.17,Web,West
ORD0017478,CUST003794,2024-09-14,142.62,Store,North
ORD0012197,CUST002644,2025-01-24,30.72,Web,West
ORD0003209,CUST000683,2024-11-10,152.0,Web,North
ORD0011886,CUST002571,2025-07-29,143.47,Web,West
ORD0005024,CUST001084,2025-02-05,28.35,Mobile App,North
ORD0006828,CUST001456,2025-11-07,85.0,Store,South
ORD0004062,CUST000865,2026-05-19,224.4,Marketplace,Central
ORD0008787,CUST001906,2025-03-04,60.6,Marketplace,South
ORD0015244,CUST003283,2025-02-10,18.52,Web,North
ORD0001723,CUST000364,2025-11-28,148.39,Marketplace,North
ORD0016656,CUST003607,2025-04-06,64.05,Marketplace,West
ORD0001342,CUST000272,2024-09-25,45.5,Marketplace,North
ORD0004346,CUST000921,2026-04-25,22.65,Marketplace,West
ORD0010631,CUST002296,2024-09-30,191.27,Mobile App,East
ORD0009933,CUST002142,2025-12-08,56.53,Mobile App,South
ORD0009173,CUST001991,2025-05-21,234.36,Mobile App,South
ORD0013067,CUST002847,2026-05-31,27.35,Web,North
ORD0002459,CUST000523,2025-05-31,92.98,Store,West
ORD0002301,CUST000483,2025-04-20,102.56,Store,Central
ORD0010793,CUST002327,2025-06-05,46.42,Mobile App,Central
ORD0005466,CUST001171,2025-10-08,73.35,Store,East
ORD0008471,CUST001836,2026-06-20,124.98,Web,West
ORD0017148,CUST003713,2026-05-18,485.43,Marketplace,Central
ORD0008758,CUST001902,2026-08-04,148.47,Store,South
ORD0004046,CUST000856,2026-04-27,37.78,Marketplace,North
ORD0001730,CUST000364,2024-09-02,92.2,Marketplace,North
ORD0007062,CUST001511,2026-03-11,144.94,Web,South
ORD0008391,CUST001814,,27.99,Web,Central
ORD0009680,CUST002092,2024-10-05,36.01,Store,Central
ORD0004202,CUST000892,2026-01-01,439.58,Web,East
ORD0010968,CUST002362,2025-08-29,308.36,Mobile App,West
ORD0009444,CUST002049,2026-04-27,82.46,Marketplace,South
ORD0008032,CUST001729,2025-06-28,50.28,Web,Central
ORD0007204,CUST001535,2025-07-19,24.11,Mobile App,North
ORD0010221,CUST002204,2025-06-15,73.1,Store,South
ORD0003302,CUST000711,2026-02-11,457.25,Marketplace,South
ORD0016552,CUST003593,2024-09-30,77.8,Web,West
ORD0005460,CUST001170,2025-03-16,228.93,Mobile App,West
ORD0017802,CUST003874,2025-12-24,52.44,Store,South
ORD0014161,CUST003088,2026-03-06,32.03,Mobile App,East
ORD0002699,CUST000573,2026-06-28,26.67,Marketplace,Central
ORD0008148,CUST001759,2025-05-16,59.52,Store,Central
ORD0010830,CUST002336,2024-11-12,74.15,Store,West
ORD0002320,CUST000486,2026-02-03,75.52,Marketplace,East
ORD0011246,CUST002420,2025-09-20,23.5,Marketplace,North
ORD0014259,CUST003103,2025-10-02,839.55,Store,Central
ORD0017638,CUST003831,2025-08-11,41.99,Marketplace,East
ORD0007301,CUST001560,2024-11-23,63.35,Marketplace,West
ORD0018273,CUST003974,2025-08-15,50.96,Marketplace,North
ORD0017547,CUST003806,2026-02-11,40.34,Store,North
ORD0011072,CUST002384,2024-10-28,90.65,Web,West
ORD0010933,CUST002355,2026-01-27,8.64,Mobile App,West
ORD0005249,CUST001131,2024-12-30,528.4,Web,East
ORD0006663,CUST001425,2025-06-01,19.32,Web,South
ORD0000248,CUST000051,2025-03-12,31.97,Marketplace,South
ORD0016864,CUST003655,2025-09-11,55.93,Mobile App,West
ORD0012130,CUST002626,2025-12-13,44.16,Mobile App,South
ORD0000604,CUST000127,2025-10-27,24.26,Web,East
ORD0002118,CUST000447,2026-03-25,481.04,Mobile App,East
ORD0005026,CUST001085,2026-08-21,1212.66,Mobile App,East
ORD0012405,CUST002707,2025-08-19,22.12,Web,West
ORD0016658,CUST003607,2024-12-30,32.51,Web,West
ORD0016090,CUST003463,2024-09-12,140.4,Marketplace,East
ORD0010217,CUST002204,2025-10-25,101.93,Web,South
ORD0012954,CUST002817,2026-03-29,72.05,Marketplace,West
ORD0010114,CUST002181,2025-04-06,151.23,Marketplace,Central
ORD0005417,CUST001163,2024-12-29,63.2,Mobile App,West
ORD0009631,CUST002082,2026-05-14,23.02,Web,South
ORD0009030,CUST001958,2026-03-10,-47.28,Store,Central
ORD0009810,CUST002119,2026-07-03,94.4,Web,East
ORD0004412,CUST000934,2024-09-09,60.85,Store,North
ORD0002713,CUST000578,2025-07-31,178.29,Store,Central
ORD0001555,CUST000323,2026-01-25,46.49,Web,West
ORD0017538,CUST003805,2025-08-05,158.97,Marketplace,West
ORD0013359,CUST002904,2026-08-17,1110.06,Store,East
ORD0002324,CUST000487,2025-04-22,14.99,Web,East
ORD0015838,CUST003414,2025-03-24,30.85,Web,Central
ORD0014849,CUST003210,2025-05-08,49.04,Marketplace,East
ORD0014410,CUST003138,2025-10-30,178.33,Store,North
ORD0017640,CUST003833,2026-06-09,187.9,Web,West
ORD0017104,CUST003702,2026-07-14,37.52,Store,Central
ORD0014709,CUST003186,2025-05-13,39.78,Store,East
ORD0006406,CUST001376,2025-11-12,181.0,Marketplace,East
ORD0009314,CUST002018,2024-11-17,276.33,Mobile App,West
ORD0014541,CUST003158,2025-09-11,395.22,Mobile App,Central
ORD0014681,CUST003183,2026-05-21,23.74,Marketplace,West
ORD0000218,CUST000045,2024-12-13,29.37,Store,East
ORD0014406,CUST003137,2024-11-21,43.86,Mobile App,West
ORD0009158,CUST001990,2025-12-22,43.8,Web,East
ORD0017115,CUST003705,2026-01-07,136.31,Marketplace,North
ORD0007655,CUST001640,2026-08-10,55.56,Mobile App,East
ORD0015034,CUST003250,2026-01-05,-50.49,Store,North
ORD0011901,CUST002578,2025-02-07,106.81,Web,South
ORD0003861,CUST000813,2025-12-06,531.63,Marketplace,East
ORD0007182,CUST001530,2025-07-12,59.76,Marketplace,East
ORD0008507,CUST001841,2026-01-08,123.91,Marketplace,Central
ORD0010629,CUST002296,2025-01-10,372.08,Store,East
ORD0014007,CUST003047,2025-09-15,30.65,Web,East
ORD0002335,CUST000494,2026-02-18,50.06,Web,Central
ORD0008356,CUST001807,2025-05-22,39.9,Mobile App,Central
ORD0017225,CUST003736,2024-12-24,792.38,Marketplace,West
ORD0006000,CUST001282,2026-01-14,70.45,Mobile App,South
ORD0003708,CUST000786,2025-06-20,21.75,Mobile App,East
ORD0018124,CUST003947,2026-07-11,20.64,Web,East
ORD0006016,CUST001288,2026-04-23,33.15,Store,North
ORD0016500,CUST003575,,96.34,Store,Central
ORD0000201,CUST000039,2025-09-08,59.59,Marketplace,South
ORD0014158,CUST003087,2025-06-05,28.42,Mobile App,East
ORD0000138,CUST000028,2025-09-04,271.08,Store,North
ORD0017873,CUST003885,2026-01-18,591.56,Mobile App,West
ORD0003486,CUST000744,2024-12-20,228.33,Marketplace,North
ORD0005387,CUST001158,2026-02-26,95.23,Marketplace,East
ORD0001600,CUST000338,2025-07-17,57.72,Web,East
ORD0006014,CUST001287,2025-11-08,29.67,Mobile App,East
ORD0018120,CUST003945,2025-05-14,73.72,Web,West
ORD0001984,CUST000419,2026-02-02,69.66,Store,West
ORD0008765,CUST001902,2025-05-17,171.84,Web,South
ORD0017524,CUST003804,2025-07-26,56.61,Mobile App,North
ORD0009864,CUST002126,2025-06-05,82.04,Web,South
ORD0005658,CUST001215,2026-06-02,58.7,Marketplace,Central
ORD0004297,CUST000914,2026-07-26,775.81,Mobile App,North
ORD0002648,CUST000558,2025-10-14,81.28,Marketplace,South
ORD0004408,CUST000933,2026-04-04,98.76,Marketplace,East
ORD0006491,CUST001390,2024-09-05,300.22,Web,South
ORD0010708,CUST002314,2025-02-18,62.98,Store,South
ORD0006483,CUST001390,2026-06-21,45.09,Web,South
ORD0011585,CUST002505,2025-09-15,21.85,Store,South
ORD0012342,CUST002690,2024-10-07,30.88,Mobile App,South
ORD0004116,CUST000873,2025-04-26,834.76,Web,Central
ORD0013481,CUST002925,2025-08-20,151.38,Mobile App,North
ORD0000706,CUST000145,2025-12-30,11.53,Store,West
ORD0008524,CUST001843,2025-02-14,99.86,Store,West
ORD0010111,CUST002180,2025-04-17,1415.15,Web,South
ORD0010512,CUST002264,2024-12-06,65.95,Store,North
ORD0011726,CUST002539,2026-08-26,63.67,Marketplace,North
ORD0003394,CUST000728,2025-06-04,51.12,Marketplace,Central
ORD0003844,CUST000811,2025-05-20,35.79,Mobile App,Central
ORD0013093,CUST002851,2026-03-15,111.28,Store,North
ORD0005358,CUST001154,2024-12-31,61.17,Store,Central
ORD0003659,CUST000775,2025-08-09,101.43,Marketplace,East
ORD0015540,CUST003344,2025-08-21,77.74,Web,Central
ORD0017358,CUST003765,2025-05-20,159.79,Web,East
ORD0007797,CUST001671,2025-10-23,13.75,Marketplace,West
ORD0009729,CUST002102,2025-09-06,22.08,Web,South
ORD0005376,CUST001157,2026-02-21,171.29,Marketplace,Central
ORD0014195,CUST003096,2025-04-19,1629.7,Marketplace,West
ORD0011674,CUST002523,2025-01-29,73.08,Marketplace,South
ORD0016651,CUST003607,2026-02-21,55.83,Mobile App,West
ORD0004967,CUST001066,2026-01-17,2245.04,Web,West
ORD0003563,CUST000762,2025-09-24,91.39,Marketplace,East
ORD0009688,CUST002096,2026-06-03,54.77,Store,Central
ORD0016971,CUST003680,2026-06-14,213.24,Store,North
ORD0004771,CUST001013,2026-01-21,72.86,Marketplace,West
ORD0007629,CUST001634,2025-10-09,16.37,Marketplace,South
ORD0004127,CUST000877,2025-08-17,57.85,Web,South
ORD0007795,CUST001671,2026-05-19,38.68,Store,West
ORD0001769,CUST000375,2024-12-20,53.85,Store,Central
ORD0009053,CUST001964,2025-05-01,55.8,Marketplace,South
ORD0010781,CUST002326,2026-03-11,789.51,Marketplace,North
ORD0008212,CUST001767,2025-07-13,588.48,Web,South
ORD0004915,CUST001052,2026-05-04,86.18,Web,East
ORD0013730,CUST002983,2026-04-14,72.22,Store,Central
ORD0013209,CUST002876,2025-11-18,18.08,Marketplace,South
ORD0000362,CUST000076,2025-09-10,0.0,Mobile App,Central
ORD0016430,CUST003555,2026-02-26,21.89,Web,West
ORD0007768,CUST001664,2025-12-22,64.2,Store,South
ORD0010550,CUST002276,2024-10-04,64.14,Mobile App,North
ORD0008058,,2024-10-24,45.29,Marketplace,South
ORD0001748,CUST000371,2025-03-29,21.01,Marketplace,Central
ORD0002806,CUST000599,2025-09-13,383.86,Store,South
ORD0002142,CUST000451,2025-12-29,109.23,Web,East
ORD0002486,CUST000529,2024-10-02,74.22,Web,Central
ORD0013812,CUST003000,2025-05-23,105.32,Mobile App,South
ORD0010646,CUST002299,2026-06-08,223.19,Web,West
ORD0017036,CUST003689,2026-06-27,26.39,Marketplace,North
ORD0000692,CUST000140,2025-02-07,84.03,Store,North
ORD0001262,CUST000264,2025-03-31,133.13,Marketplace,West
ORD0002523,CUST000538,2025-07-20,33.67,Mobile App,West
ORD0002239,CUST000471,2026-02-20,11.37,Mobile App,East
ORD0015773,CUST003398,2025-04-12,11.63,Mobile App,Central
ORD0001953,CUST000415,2026-08-16,58.48,Web,West
ORD0010205,CUST002202,2025-02-21,28.14,Web,East
ORD0012496,CUST002725,2025-06-09,38.11,Marketplace,Central
ORD0007754,CUST001661,2026-07-06,98.77,Mobile App,North
ORD0010712,CUST002315,2026-02-08,131.2,Web,East
ORD0000461,CUST000097,2025-07-07,143.29,Web,South
ORD0016637,CUST003605,2024-12-02,49.92,Marketplace,West
ORD0013173,CUST002870,2025-01-08,29.72,Store,West
ORD0008799,CUST001908,2025-07-01,31.74,Store,Central
ORD0009623,CUST002080,2025-06-10,100.64,Store,West
ORD0001021,CUST000212,2024-10-11,47.08,Store,North
ORD0014631,CUST003172,2025-03-26,11.66,Mobile App,Central
ORD0011743,CUST002542,2025-12-24,75.01,Marketplace,Central
ORD0014897,CUST003220,2025-08-30,21.91,Web,West
ORD0010258,CUST002210,2024-09-13,53.17,Web,Central
ORD0007547,CUST001619,2025-01-30,792.62,Store,East
ORD0006012,CUST001287,2026-01-28,20.45,Web,East
ORD0003182,CUST000680,2026-06-24,13.8,Web,Central
ORD0016523,CUST003582,2025-05-16,-61.66,Mobile App,Central
ORD0015469,CUST003322,2025-06-06,45.23,Mobile App,East
ORD0013202,CUST002875,2025-06-17,39.76,Web,East
ORD0002035,CUST000428,2024-11-20,12.74,Store,North
ORD0004575,CUST000971,2025-11-15,104.88,Marketplace,West
ORD0011320,CUST002441,2025-10-24,989.69,Web,East
ORD0014831,CUST003208,2025-01-29,94.11,Store,Central
ORD0010088,CUST002175,2026-02-16,77.64,Web,Central
ORD0008721,CUST001895,2025-06-03,39.08,Marketplace,East
ORD0005291,CUST001141,2026-04-04,97.17,Store,East
ORD0009194,CUST001995,2025-12-30,35.46,Mobile App,Central
ORD0016549,,2026-06-30,87.17,Marketplace,West
ORD0010037,CUST002160,2024-09-18,88.34,Marketplace,West
ORD0002130,CUST000449,2026-01-07,196.54,Mobile App,Central
ORD0016454,CUST003565,2026-07-30,2455.29,Store,North
ORD0015180,CUST003270,2025-04-27,66.92,Store,North
ORD0017093,CUST003699,2025-02-27,130.01,Store,Central
ORD0013979,CUST003039,2025-12-26,70.32,Marketplace,West
ORD0012205,CUST002649,2026-01-08,10.83,Marketplace,South
ORD0000929,CUST000196,2024-11-18,35.03,Store,West
ORD0007590,CUST001627,2025-10-05,50.64,Store,South
ORD0007429,CUST001592,2026-05-02,-140.36,Web,North
ORD0016751,CUST003631,2025-11-09,50.53,Web,West
ORD0006463,CUST001386,2026-06-10,344.86,Web,West
ORD0011908,CUST002579,2025-03-31,36.4,Web,East
ORD0016119,CUST003473,2025-05-13,49.32,Store,Central
ORD0014995,CUST003239,2026-04-14,25.08,Web,Central
ORD0007108,CUST001518,2025-12-25,577.11,Marketplace,North
ORD0006493,CUST001391,2024-11-16,13.29,Store,South
ORD0006429,CUST001382,2026-01-12,82.83,Marketplace,East
ORD0009523,CUST002060,2026-04-22,43.01,Store,North
ORD0006330,CUST001362,2026-05-21,107.09,Mobile App,Central
ORD0013352,CUST002903,2025-12-19,209.5,Marketplace,North
ORD0016778,CUST003636,2025-03-16,239.77,Store,South
ORD0009792,CUST002115,2024-11-16,88.52,Marketplace,West
ORD0014320,CUST003121,2025-11-20,37.79,Store,South
ORD0006150,CUST001321,2026-04-30,33.84,Mobile App,South
ORD0011258,CUST002422,2026-03-09,47.74,Mobile App,East
ORD0000622,CUST000129,2026-02-04,85.94,Marketplace,South
ORD0004689,CUST000996,2026-04-05,141.27,Mobile App,East
ORD0002113,CUST000445,2026-02-25,75.28,Web,West
ORD0018419,CUST003995,2025-11-15,18.33,Web,Central
ORD0005562,CUST001190,2024-12-20,24.51,Store,South
ORD0008668,CUST001885,2025-06-06,45.52,Marketplace,South
ORD0013345,CUST002901,2026-05-12,36.72,Marketplace,North
ORD0007794,CUST001670,2024-11-19,36.77,Mobile App,South
ORD0002930,CUST000625,2026-05-09,892.04,Store,South
ORD0013754,CUST002987,2026-06-25,79.14,Marketplace,Central
ORD0006837,CUST001458,2026-02-05,63.04,Marketplace,West
ORD0010773,CUST002324,2024-09-29,71.58,Store,Central
ORD0002146,CUST000451,2025-01-22,86.61,Marketplace,East
ORD0016255,CUST003514,2025-10-15,0.0,Store,North
ORD0006267,CUST001347,2025-11-06,59.9,Mobile App,Central
ORD0003508,CUST000749,2025-04-21,112.1,Mobile App,Central
ORD0010060,CUST002167,2025-09-18,53.4,Web,South
ORD0009273,CUST002011,2025-05-15,136.78,Web,West
ORD0008919,CUST001936,2025-07-07,90.52,Mobile App,South
ORD0008360,CUST001807,2024-11-08,92.23,Marketplace,Central
ORD0014864,CUST003215,2025-09-19,22.89,Web,East
