customer_id,archetype,region,signup_date
CUST002829,lapsed,West,2025-05-21
CUST002830,one_and_done,West,2025-04-27
CUST002831,occasional,South,2025-11-12
CUST002832,occasional,East,2024-12-24
CUST002833,occasional,South,2025-09-23
CUST002834,lapsed,North,2026-03-09
CUST002835,one_and_done,North,2026-05-12
CUST002836,one_and_done,Central,2024-11-24
CUST002837,one_and_done,East,2025-03-23
CUST002838,occasional,North,2025-09-11
CUST002839,occasional,North,2026-03-07
CUST002840,champion,South,2026-05-25
CUST002841,lapsed,Central,2026-04-16
CUST002842,occasional,South,2026-05-19
CUST002843,occasional,Central,2025-07-26
CUST002844,occasional,East,2026-03-15
CUST002845,occasional,West,2026-05-03
CUST002846,one_and_done,West,2026-01-15
CUST002847,occasional,North,2025-03-29
CUST002848,loyal,North,2025-08-18
CUST002849,lapsed,Central,2026-04-15
CUST002850,occasional,Central,2025-02-22
CUST002851,occasional,North,2025-08-23
CUST002852,occasional,West,2026-03-23
CUST002853,lapsed,Central,2025-04-04
CUST002854,occasional,Central,2024-09-05
CUST002855,lapsed,South,2025-07-18
CUST002856,lapsed,Central,2026-04-09
CUST002857,one_and_done,West,2025-12-27
CUST002858,occasional,Central,2025-06-07
CUST002859,one_and_done,North,2024-08-31
CUST002860,occasional,West,2024-10-19
CUST002861,occasional,North,2024-10-16
CUST002862,one_and_done,South,2024-12-26
CUST002863,occasional,North,2025-06-24
CUST002864,loyal,East,2025-05-04
CUST002865,occasional,Central,2025-03-05
CUST002866,loyal,West,2025-03-18
CUST002867,occasional,South,2025-05-10
CUST002868,one_and_done,East,2026-04-29
CUST002869,lapsed,South,2024-11-23
CUST002870,champion,West,2026-07-25
CUST002871,one_and_done,South,2025-10-06
CUST002872,occasional,North,2025-10-01
CUST002873,champion,East,2024-09-02
CUST002874,occasional,Central,2026-05-30
CUST002875,loyal,East,2025-09-01
CUST002876,occasional,South,2025-11-23
CUST002877,occasional,North,2026-05-24
CUST002878,occasional,Central,2026-02-25
CUST002879,one_and_done,West,2025-10-09
CUST002880,champion,North,2024-10-28
CUST002881,loyal,North,2025-11-02
CUST002882,loyal,North,2024-11-22
CUST002883,one_and_done,South,2025-03-05
CUST002884,occasional,Central,2025-01-04
CUST002885,one_and_done,North,2024-12-11
CUST002886,occasional,Central,2025-03-19
CUST002887,champion,North,2025-03-05
CUST002888,lapsed,West,2026-04-15
CUST002889,loyal,South,2025-03-17
CUST002890,loyal,Central,2026-06-28
CUST002891,loyal,East,2025-03-02
CUST002892,whale,South,2025-04-30
CUST002893,one_and_done,South,2025-02-17
CUST002894,one_and_done,Central,2025-05-08
CUST002895,whale,East,2025-11-15
CUST002896,loyal,South,2025-11-15
CUST002897,whale,West,2025-06-09
CUST002898,occasional,East,2025-09-04
CUST002899,one_and_done,West,2025-12-05
CUST002900,occasional,East,2025-08-23
CUST002901,occasional,North,2025-07-21
CUST002902,lapsed,North,2026-02-14
CUST002903,loyal,North,2025-05-11
CUST002904,whale,East,2025-12-24
CUST002905,occasional,East,2026-01-25
CUST002906,one_and_done,West,2025-10-12
CUST002907,whale,Central,2026-05-20
CUST002908,champion,North,2025-06-04
CUST002909,lapsed,Central,2025-03-05
CUST002910,one_and_done,Central,2024-09-30
CUST002911,one_and_done,West,2026-01-14
CUST002912,loyal,East,2025-07-20
CUST002913,one_and_done,North,2025-08-13
CUST002914,one_and_done,North,2025-03-07
CUST002915,occasional,North,2025-05-20
CUST002916,loyal,West,2025-01-13
CUST002917,occasional,East,2024-12-13
CUST002918,lapsed,North,2026-05-13
CUST002919,champion,North,2025-11-25
CUST002920,one_and_done,North,2025-04-30
CUST002921,whale,West,2025-07-16
CUST002922,champion,West,2025-08-28
CUST002923,loyal,West,2026-04-01
CUST002924,one_and_done,North,2025-06-26
CUST002925,champion,North,2025-02-28
CUST002926,one_and_done,North,2026-07-05
CUST002927,one_and_done,West,2025-06-12
CUST002928,one_and_done,West,2024-11-04
CUST002929,occasional,South,2025-06-25
CUST002930,one_and_done,North,2024-10-03
CUST002931,one_and_done,South,2025-11-27
CUST002932,occasional,Central,2026-07-29
CUST002933,one_and_done,North,2025-04-10
CUST002934,lapsed,West,2026-03-05
CUST002935,one_and_done,East,2026-07-25
CUST002936,occasional,North,2026-03-27
CUST002937,occasional,Central,2024-10-16
CUST002938,loyal,East,2025-01-31
CUST002939,occasional,West,2026-01-20
CUST002940,champion,North,2025-06-08
CUST002941,whale,South,2025-12-06
CUST002942,occasional,West,2026-03-29
CUST002943,lapsed,West,2024-09-08
CUST002944,loyal,North,2025-01-08
CUST002945,occasional,West,2025-11-19
CUST002946,occasional,Central,2025-11-26
CUST002947,occasional,West,2025-01-07
CUST002948,lapsed,South,2025-09-12
CUST002949,whale,Central,2025-11-10
CUST002950,lapsed,West,2025-11-02
CUST002951,loyal,North,2025-09-22
CUST002952,lapsed,North,2025-08-01
CUST002953,loyal,Central,2026-07-03
CUST002954,lapsed,South,2025-08-29
CUST002955,one_and_done,North,2025-09-27
CUST002956,occasional,East,2026-01-20
CUST002957,loyal,East,2025-11-25
CUST002958,champion,East,2025-10-07
CUST002959,occasional,West,2025-11-17
CUST002960,lapsed,Central,2024-11-03
CUST002961,lapsed,West,2025-07-27
CUST002962,whale,North,2025-08-13
CUST002963,loyal,North,2026-01-28
CUST002964,one_and_done,North,2024-10-28
CUST002965,occasional,South,2026-07-15
CUST002966,one_and_done,South,2025-07-11
CUST002967,occasional,Central,2026-04-04
CUST002968,occasional,South,2025-02-08
CUST002969,one_and_done,North,2025-11-09
CUST002970,loyal,Central,2026-01-07
CUST002971,occasional,South,2026-06-21
CUST002972,one_and_done,Central,2025-01-24
CUST002973,loyal,West,2025-10-27
CUST002974,lapsed,Central,2026-01-27
CUST002975,one_and_done,Central,2024-12-17
CUST002976,lapsed,North,2026-07-18
CUST002977,one_and_done,West,2025-09-06
CUST002978,one_and_done,East,2026-04-10
CUST002979,one_and_done,West,2026-05-04
CUST002980,lapsed,West,2026-07-16
CUST002981,one_and_done,East,2026-03-23
CUST002982,occasional,South,2024-10-07
CUST002983,loyal,Central,2025-09-23
CUST002984,one_and_done,West,2024-08-31
CUST002985,loyal,Central,2026-01-25
CUST002986,occasional,South,2025-02-13
CUST002987,loyal,Central,2026-05-30
CUST002988,one_and_done,South,2026-05-17
CUST002989,loyal,East,2026-07-20
CUST002990,one_and_done,Central,2024-11-09
CUST002991,lapsed,South,2025-04-17
CUST002992,lapsed,South,2025-02-26
CUST002993,occasional,Central,2024-10-20
CUST002994,one_and_done,Central,2025-12-11
CUST002995,one_and_done,South,2025-03-13
CUST002996,occasional,South,2025-08-14
CUST002997,one_and_done,South,2025-07-17
CUST002998,occasional,North,2025-04-24
CUST002999,whale,East,2025-09-06
CUST003000,loyal,South,2026-07-15
CUST003001,lapsed,Central,2026-06-09
CUST003002,one_and_done,North,2025-08-14
CUST003003,occasional,West,2025-06-28
CUST003004,one_and_done,East,2025-03-06
CUST003005,loyal,West,2025-06-26
CUST003006,lapsed,North,2026-03-22
CUST003007,one_and_done,East,2025-11-17
CUST003008,loyal,West,2025-09-24
CUST003009,loyal,South,2024-09-11
CUST003010,lapsed,Central,2025-07-24
CUST003011,occasional,East,2025-05-13
CUST003012,lapsed,South,2025-03-04
CUST003013,lapsed,North,2025-11-20
CUST003014,one_and_done,North,2024-09-24
CUST003015,occasional,East,2025-04-15
CUST003016,one_and_done,East,2024-12-15
CUST003017,lapsed,Central,2025-02-22
CUST003018,loyal,West,2025-05-22
CUST003019,occasional,North,2026-07-10
CUST003020,occasional,East,2025-06-18
CUST003021,occasional,East,2026-05-02
CUST003022,one_and_done,North,2025-06-04
CUST003023,occasional,West,2025-03-28
CUST003024,one_and_done,East,2025-07-15
CUST003025,occasional,North,2025-12-28
CUST003026,loyal,East,2026-06-20
CUST003027,occasional,West,2025-04-18
CUST003028,lapsed,South,2025-03-30
CUST003029,one_and_done,South,2025-08-31
CUST003030,occasional,North,2025-03-17
CUST003031,lapsed,South,2025-02-01
CUST003032,loyal,Central,2025-08-07
CUST003033,occasional,West,2026-06-28
CUST003034,occasional,North,2024-11-29
CUST003035,whale,East,2025-09-08
CUST003036,one_and_done,North,2025-04-17
CUST003037,one_and_done,East,2024-11-01
CUST003038,champion,North,2025-11-20
CUST003039,loyal,West,2025-05-22
CUST003040,one_and_done,East,2026-07-18
CUST003041,occasional,West,2024-11-19
CUST003042,lapsed,East,2026-06-20
CUST003043,lapsed,South,2025-07-18
CUST003044,occasional,South,2025-11-27
CUST003045,one_and_done,South,2026-07-06
CUST003046,whale,East,2025-09-11
CUST003047,occasional,East,2024-10-15
CUST003048,one_and_done,West,2026-04-06
CUST003049,lapsed,North,2026-01-08
CUST003050,occasional,South,2026-03-21
CUST003051,lapsed,Central,2026-05-05
CUST003052,loyal,Central,2026-02-20
CUST003053,one_and_done,Central,2025-06-26
CUST003054,lapsed,South,2025-01-31
CUST003055,one_and_done,North,2025-04-04
CUST003056,occasional,North,2025-02-07
CUST003057,one_and_done,North,2025-03-18
CUST003058,loyal,Central,2025-11-05
CUST003059,occasional,Central,2024-11-08
CUST003060,occasional,Central,2026-04-02
CUST003061,one_and_done,West,2025-03-29
CUST003062,occasional,South,2026-05-15
CUST003063,occasional,East,2025-02-11
CUST003064,lapsed,Central,2026-06-01
CUST003065,occasional,Central,2026-03-02
CUST003066,occasional,East,2025-10-31
CUST003067,occasional,Central,2025-04-01
CUST003068,loyal,South,2026-06-30
CUST003069,one_and_done,East,2026-02-01
CUST003070,occasional,Central,2025-12-10
CUST003071,champion,South,2025-03-07
CUST003072,whale,West,2024-09-26
CUST003073,lapsed,East,2025-05-28
CUST003074,one_and_done,South,2025-08-10
CUST003075,lapsed,South,2025-12-08
CUST003076,lapsed,West,2025-01-02
CUST003077,occasional,East,2026-05-17
CUST003078,one_and_done,South,2026-05-02
CUST003079,one_and_done,West,2026-03-13
CUST003080,occasional,North,2026-01-25
CUST003081,occasional,North,2025-09-11
CUST003082,loyal,Central,2024-10-07
CUST003083,one_and_done,West,2025-05-02
CUST003084,lapsed,East,2025-11-05
CUST003085,lapsed,North,2026-03-05
CUST003086,occasional,East,2025-05-04
CUST003087,occasional,East,2026-02-04
CUST003088,occasional,East,2024-09-16
CUST003089,one_and_done,North,2025-08-31
CUST003090,lapsed,East,2025-07-11
CUST003091,lapsed,East,2024-11-06
CUST003092,lapsed,South,2025-12-30
CUST003093,lapsed,North,2025-09-04
CUST003094,whale,Central,2025-07-24
CUST003095,occasional,West,2026-01-23
CUST003096,champion,West,2026-06-23
CUST003097,loyal,West,2026-01-14
CUST003098,occasional,West,2026-05-14
CUST003099,occasional,North,2025-04-15
CUST003100,loyal,East,2026-07-26
CUST003101,whale,Central,2025-12-22
CUST003102,loyal,South,2024-11-20
CUST003103,whale,Central,2025-06-28
CUST003104,lapsed,North,2025-04-18
CUST003105,one_and_done,South,2025-04-20
CUST003106,one_and_done,South,2026-01-04
CUST003107,occasional,West,2025-05-15
CUST003108,one_and_done,North,2026-02-27
CUST003109,loyal,South,2025-05-13
CUST003110,lapsed,West,2025-04-09
CUST003111,occasional,South,2024-11-25
CUST003112,occasional,Central,2024-10-26
CUST003113,one_and_done,Central,2026-07-15
CUST003114,one_and_done,South,2026-01-03
CUST003115,occasional,East,2025-07-14
CUST003116,one_and_done,South,2025-12-18
CUST003117,loyal,South,2025-05-24
CUST003118,one_and_done,West,2024-12-11
CUST003119,occasional,South,2026-02-01
CUST003120,occasional,North,2024-11-13
CUST003121,loyal,South,2024-11-21
CUST003122,occasional,Central,2024-10-30
CUST003123,occasional,South,2026-06-10
CUST003124,occasional,South,2026-01-07
CUST003125,loyal,West,2026-05-06
CUST003126,loyal,North,2026-05-08
CUST003127,one_and_done,South,2026-06-24
CUST003128,loyal,North,2025-09-27
CUST003129,one_and_done,Central,2026-05-31
CUST003130,lapsed,Central,2026-01-05
CUST003131,occasional,West,2024-09-13
CUST003132,lapsed,South,2024-11-20
CUST003133,loyal,West,2024-10-14
CUST003134,champion,West,2026-07-06
CUST003135,one_and_done,Central,2025-04-25
CUST003136,lapsed,North,2025-05-14
CUST003137,lapsed,West,2026-04-30
CUST003138,champion,North,2024-11-04
CUST003139,lapsed,East,2025-10-21
CUST003140,occasional,Central,2024-09-16
CUST003141,occasional,North,2026-05-13
CUST003142,loyal,North,2025-05-02
CUST003143,whale,Central,2026-05-01
CUST003144,loyal,North,2024-10-05
CUST003145,lapsed,West,2025-06-01
CUST003146,one_and_done,East,2026-06-09
CUST003147,one_and_done,South,2026-03-03
CUST003148,one_and_done,Central,2025-11-22
CUST003149,lapsed,Central,2026-07-22
CUST003150,loyal,South,2026-07-25
CUST003151,champion,North,2024-10-22
CUST003152,one_and_done,North,2024-09-13
CUST003153,occasional,North,2025-07-21
CUST003154,loyal,Central,2024-11-07
CUST003155,loyal,East,2025-04-29
CUST003156,occasional,West,2026-07-12
CUST003157,loyal,South,2025-03-18
CUST003158,champion,Central,2026-07-19
CUST003159,lapsed,West,2025-01-06
CUST003160,occasional,West,2025-11-17
CUST003161,whale,East,2026-04-24
CUST003162,whale,West,2026-02-01
CUST003163,loyal,East,2025-04-09
CUST003164,one_and_done,South,2024-12-16
CUST003165,one_and_done,East,2025-06-27
CUST003166,one_and_done,South,2026-04-10
CUST003167,loyal,Central,2024-11-08
CUST003168,loyal,West,2025-01-24
CUST003169,loyal,West,2025-10-18
CUST003170,one_and_done,West,2025-07-08
CUST003171,whale,East,2024-09-25
CUST003172,one_and_done,Central,2025-11-09
CUST003173,one_and_done,South,2026-07-13
CUST003174,whale,East,2026-04-20
CUST003175,one_and_done,North,2025-06-06
CUST003176,champion,South,2024-09-01
CUST003177,lapsed,East,2025-03-01
CUST003178,occasional,East,2025-05-25
CUST003179,champion,Central,2025-12-17
CUST003180,one_and_done,West,2025-09-27
CUST003181,lapsed,East,2026-07-05
CUST003182,occasional,East,2025-11-14
CUST003183,occasional,West,2025-05-21
CUST003184,loyal,West,2024-11-04
CUST003185,champion,South,2024-10-24
CUST003186,loyal,East,2025-01-03
CUST003187,one_and_done,East,2026-07-16
CUST003188,lapsed,North,2025-01-10
CUST003189,loyal,Central,2026-02-28
CUST003190,occasional,East,2025-05-26
CUST003191,loyal,South,2024-10-07
CUST003192,champion,West,2024-11-17
CUST003193,one_and_done,West,2025-04-22
CUST003194,one_and_done,Central,2026-01-03
CUST003195,one_and_done,North,2025-08-01
CUST003196,occasional,East,2025-03-26
CUST003197,one_and_done,North,2025-08-06
CUST003198,loyal,East,2025-10-21
CUST003199,loyal,East,2025-10-23
CUST003200,lapsed,East,2025-06-07
CUST003201,lapsed,Central,2026-07-06
CUST003202,lapsed,East,2024-09-01
CUST003203,lapsed,East,2026-05-21
CUST003204,one_and_done,North,2024-09-10
CUST003205,lapsed,South,2026-07-07
CUST003206,occasional,Central,2025-08-07
CUST003207,champion,East,2025-10-12
CUST003208,loyal,Central,2025-06-25
CUST003209,loyal,East,2025-10-01
CUST003210,loyal,East,2024-11-10
CUST003211,occasional,East,2026-07-20
CUST003212,one_and_done,East,2024-09-10
CUST003213,lapsed,North,2025-04-05
CUST003214,one_and_done,North,2025-02-01
CUST003215,loyal,East,2026-04-25
CUST003216,one_and_done,East,2026-06-16
CUST003217,occasional,East,2025-10-27
CUST003218,champion,East,2025-12-18
CUST003219,occasional,South,2025-01-29
CUST003220,occasional,West,2024-11-11
CUST003221,occasional,West,2025-10-05
CUST003222,lapsed,North,2025-02-09
CUST003223,lapsed,East,2026-06-20
CUST003224,one_and_done,West,2025-02-27
CUST003225,loyal,West,2026-05-23
CUST003226,lapsed,South,2025-04-20
CUST003227,one_and_done,Central,2025-11-06
CUST003228,loyal,West,2025-10-14
CUST003229,one_and_done,East,2026-01-19
CUST003230,occasional,West,2025-10-22
CUST003231,occasional,Central,2024-11-26
CUST003232,loyal,South,2025-01-11
CUST003233,one_and_done,North,2025-12-05
CUST003234,loyal,East,2026-01-07
CUST003235,loyal,North,2025-08-09
CUST003236,loyal,Central,2025-04-08
CUST003237,whale,Central,2026-03-26
CUST003238,occasional,West,2025-03-10
CUST003239,occasional,Central,2024-10-05
CUST003240,occasional,North,2024-12-17
CUST003241,lapsed,West,2025-07-13
CUST003242,one_and_done,East,2025-12-20
CUST003243,lapsed,South,2025-12-17
CUST003244,occasional,South,2025-02-27
CUST003245,loyal,East,2025-09-16
CUST003246,one_and_done,West,2026-05-18
CUST003247,occasional,North,2025-04-13
CUST003248,lapsed,West,2026-04-26
CUST003249,lapsed,Central,2024-09-09
CUST003250,occasional,North,2025-10-12
CUST003251,whale,Central,2025-12-04
CUST003252,one_and_done,West,2026-06-23
CUST003253,occasional,South,2026-04-05
CUST003254,occasional,West,2024-10-06
CUST003255,champion,West,2025-07-21
CUST003256,lapsed,West,2024-11-07
CUST003257,loyal,North,2024-09-30
CUST003258,occasional,North,2026-06-27
CUST003259,one_and_done,West,2025-11-07
CUST003260,champion,South,2024-12-22
CUST003261,loyal,South,2025-08-19
CUST003262,one_and_done,East,2025-08-09
CUST003263,loyal,West,2025-06-27
CUST003264,occasional,North,2025-03-27
CUST003265,occasional,Central,2024-10-12
CUST003266,occasional,East,2024-11-18
CUST003267,loyal,North,2025-05-20
CUST003268,lapsed,North,2025-06-23
CUST003269,whale,Central,2025-11-21
CUST003270,loyal,North,2026-05-11
CUST003271,whale,East,2025-03-22
CUST003272,one_and_done,West,2026-07-30
CUST003273,one_and_done,East,2025-03-30
CUST003274,one_and_done,South,2025-08-18
CUST003275,one_and_done,North,2025-01-27
CUST003276,lapsed,West,2024-10-05
CUST003277,occasional,East,2025-07-09
CUST003278,one_and_done,North,2025-06-26
CUST003279,occasional,North,2025-08-24
CUST003280,loyal,East,2025-11-12
CUST003281,one_and_done,North,2026-05-30
CUST003282,champion,South,2026-07-10
CUST003283,occasional,North,2025-03-12
CUST003284,loyal,West,2024-10-29
CUST003285,loyal,West,2026-06-24
CUST003286,one_and_done,West,2025-12-14
CUST003287,one_and_done,North,2025-06-01
CUST003288,occasional,South,2025-03-25
CUST003289,loyal,South,2025-03-04
CUST003290,occasional,West,2025-04-02
CUST003291,occasional,Central,2026-06-03
CUST003292,one_and_done,South,2026-02-04
CUST003293,one_and_done,West,2025-09-06
CUST003294,occasional,East,2026-06-17
CUST003295,occasional,Central,2025-12-03
CUST003296,whale,North,2025-11-04
CUST003297,lapsed,Central,2024-09-15
CUST003298,occasional,East,2025-12-22
CUST003299,occasional,South,2024-09-20
CUST003300,champion,North,2025-03-28
CUST003301,lapsed,Central,2025-04-03
CUST003302,occasional,Central,2025-01-04
CUST003303,occasional,North,2024-12-19
CUST003304,whale,East,2026-02-26
CUST003305,one_and_done,West,2025-10-10
CUST003306,champion,East,2025-07-27
CUST003307,loyal,North,2024-09-16
CUST003308,champion,South,2026-07-03
CUST003309,one_and_done,South,2025-09-01
CUST003310,loyal,South,2026-03-04
CUST003311,lapsed,Central,2026-03-09
CUST003312,lapsed,South,2025-02-13
CUST003313,one_and_done,West,2026-03-12
CUST003314,one_and_done,Central,2025-01-22
CUST003315,occasional,West,2024-09-04
CUST003316,loyal,West,2025-02-03
CUST003317,one_and_done,North,2026-04-04
CUST003318,loyal,North,2026-04-23
CUST003319,loyal,West,2025-09-29
CUST003320,occasional,West,2025-07-11
CUST003321,champion,West,2025-02-02
CUST003322,occasional,East,2025-10-09
CUST003323,one_and_done,East,2026-04-06
CUST003324,lapsed,North,2024-09-05
CUST003325,one_and_done,South,2024-11-05
CUST003326,lapsed,East,2025-04-30
CUST003327,occasional,North,2025-04-01
CUST003328,lapsed,North,2024-10-15
CUST003329,one_and_done,North,2025-09-02
CUST003330,occasional,South,2026-04-21
CUST003331,lapsed,Central,2025-06-02
CUST003332,occasional,West,2025-09-19
CUST003333,champion,Central,2025-01-18
CUST003334,occasional,South,2025-02-06
CUST003335,occasional,East,2025-09-04
CUST003336,occasional,Central,2025-11-16
CUST003337,one_and_done,South,2025-10-09
CUST003338,lapsed,West,2025-05-15
CUST003339,occasional,West,2025-05-12
CUST003340,one_and_done,Central,2025-08-07
CUST003341,occasional,Central,2025-07-24
CUST003342,lapsed,West,2024-09-05
CUST003343,loyal,East,2026-02-04
CUST003344,loyal,Central,2026-04-01
CUST003345,one_and_done,West,2025-01-18
CUST003346,one_and_done,South,2024-10-15
CUST003347,lapsed,West,2025-05-31
CUST003348,one_and_done,East,2025-10-23
CUST003349,lapsed,South,2025-11-30
CUST003350,occasional,East,2025-09-07
CUST003351,champion,West,2026-06-25
CUST003352,loyal,Central,2025-07-26
CUST003353,champion,East,2026-01-24
CUST003354,occasional,North,2026-01-27
CUST003355,occasional,Central,2025-07-04
CUST003356,occasional,East,2024-09-25
CUST003357,one_and_done,South,2026-03-09
CUST003358,occasional,West,2024-10-31
CUST003359,one_and_done,South,2025-08-02
CUST003360,one_and_done,South,2024-09-18
CUST003361,occasional,Central,2025-11-06
CUST003362,occasional,Central,2024-09-02
CUST003363,one_and_done,East,2025-04-26
CUST003364,one_and_done,South,2025-04-19
CUST003365,occasional,Central,2025-07-02
CUST003366,occasional,North,2025-09-18
CUST003367,one_and_done,West,2025-07-29
CUST003368,one_and_done,East,2024-12-13
CUST003369,loyal,Central,2025-01-23
CUST003370,occasional,East,2026-07-15
CUST003371,lapsed,Central,2025-04-01
CUST003372,champion,North,2024-12-24
CUST003373,lapsed,West,2025-02-26
CUST003374,loyal,North,2025-08-17
CUST003375,one_and_done,West,2025-12-09
CUST003376,occasional,North,2025-04-16
CUST003377,champion,Central,2025-04-23
CUST003378,lapsed,West,2025-11-12
CUST003379,occasional,North,2025-10-20
CUST003380,whale,Central,2025-11-15
CUST003381,occasional,South,2026-06-30
CUST003382,lapsed,East,2026-07-09
CUST003383,lapsed,North,2026-06-03
CUST003384,one_and_done,North,2025-10-08
CUST003385,occasional,South,2025-08-08
CUST003386,one_and_done,East,2025-10-19
CUST003387,one_and_done,East,2024-10-01
CUST003388,lapsed,Central,2026-02-24
CUST003389,occasional,North,2025-10-29
CUST003390,occasional,West,2026-02-08
CUST003391,loyal,North,2026-01-03
CUST003392,one_and_done,South,2025-06-18
CUST003393,whale,North,2025-12-27
CUST003394,champion,North,2025-12-21
CUST003395,one_and_done,East,2025-04-18
CUST003396,lapsed,Central,2024-12-27
CUST003397,loyal,West,2026-03-05
CUST003398,loyal,Central,2026-05-15
CUST003399,one_and_done,East,2026-02-14
CUST003400,one_and_done,North,2025-06-22
CUST003401,loyal,South,2024-09-28
CUST003402,lapsed,Central,2026-04-10
CUST003403,one_and_done,North,2026-07-02
CUST003404,lapsed,North,2025-07-27
CUST003405,lapsed,Central,2024-09-06
CUST003406,lapsed,North,2025-07-10
CUST003407,one_and_done,Central,2024-10-22
CUST003408,occasional,West,2025-05-08
CUST003409,one_and_done,West,2026-07-09
CUST003410,loyal,East,2025-10-05
CUST003411,one_and_done,North,2025-02-07
CUST003412,loyal,East,2025-08-09
CUST003413,one_and_done,Central,2026-03-17
CUST003414,champion,Central,2026-03-27
CUST003415,occasional,East,2025-04-23
CUST003416,occasional,Central,2025-09-10
CUST003417,one_and_done,West,2025-06-25
CUST003418,lapsed,North,2025-11-12
CUST003419,champion,West,2025-12-06
CUST003420,lapsed,West,2025-04-21
CUST003421,lapsed,East,2026-07-26
CUST003422,occasional,West,2025-09-30
CUST003423,one_and_done,Central,2025-11-14
CUST003424,occasional,East,2025-02-01
CUST003425,loyal,South,2025-03-09
CUST003426,one_and_done,Central,2025-10-06
CUST003427,loyal,Central,2026-01-29
CUST003428,lapsed,West,2026-02-16
CUST003429,lapsed,West,2026-03-06
CUST003430,lapsed,North,2026-01-21
CUST003431,one_and_done,East,2025-02-14
CUST003432,one_and_done,North,2026-06-30
CUST003433,whale,East,2026-07-13
CUST003434,occasional,Central,2025-07-19
CUST003435,loyal,South,2026-02-25
CUST003436,one_and_done,Central,2024-12-27
CUST003437,occasional,North,2025-02-20
CUST003438,occasional,North,2025-02-08
CUST003439,champion,Central,2025-09-15
CUST003440,one_and_done,North,2025-09-28
CUST003441,occasional,West,2025-10-07
CUST003442,loyal,West,2026-03-16
CUST003443,champion,South,2025-06-29
CUST003444,occasional,North,2024-12-04
CUST003445,lapsed,South,2026-02-02
CUST003446,occasional,North,2026-06-22
CUST003447,one_and_done,West,2025-07-01
CUST003448,lapsed,Central,2025-10-25
CUST003449,occasional,Central,2025-01-19
CUST003450,lapsed,Central,2024-12-09
CUST003451,one_and_done,West,2024-10-04
CUST003452,one_and_done,Central,2025-10-29
CUST003453,champion,West,2024-11-07
CUST003454,champion,West,2026-05-10
CUST003455,whale,Central,2025-11-13
CUST003456,lapsed,South,2026-01-26
CUST003457,lapsed,East,2024-10-23
CUST003458,lapsed,Central,2025-06-06
CUST003459,champion,South,2025-11-17
CUST003460,lapsed,South,2026-04-16
CUST003461,occasional,North,2025-01-29
CUST003462,lapsed,South,2025-04-29
CUST003463,champion,East,2024-12-11
CUST003464,occasional,Central,2025-09-28
CUST003465,lapsed,North,2026-04-18
CUST003466,lapsed,West,2025-12-09
CUST003467,one_and_done,West,2025-05-23
CUST003468,occasional,Central,2026-02-13
CUST003469,occasional,West,2026-06-12
CUST003470,whale,North,2025-01-01
CUST003471,occasional,East,2025-07-25
CUST003472,occasional,Central,2025-10-27
CUST003473,one_and_done,Central,2025-07-10
CUST003474,occasional,West,2025-03-02
CUST003475,one_and_done,Central,2026-07-31
CUST003476,occasional,West,2025-09-26
CUST003477,lapsed,North,2026-02-04
CUST003478,lapsed,Central,2026-05-28
CUST003479,lapsed,North,2026-07-06
CUST003480,one_and_done,South,2025-09-26
CUST003481,occasional,South,2025-07-16
CUST003482,one_and_done,West,2025-08-10
CUST003483,lapsed,North,2025-01-29
CUST003484,one_and_done,West,2025-09-14
CUST003485,one_and_done,Central,2025-06-14
CUST003486,one_and_done,West,2025-01-06
CUST003487,one_and_done,South,2025-04-27
CUST003488,one_and_done,Central,2024-11-01
CUST003489,occasional,South,2026-02-26
CUST003490,occasional,West,2025-01-27
CUST003491,one_and_done,East,2025-03-31
CUST003492,champion,North,2025-06-19
CUST003493,lapsed,North,2026-07-29
CUST003494,one_and_done,North,2025-07-17
CUST003495,loyal,Central,2024-12-08
CUST003496,lapsed,Central,2025-05-06
CUST003497,one_and_done,East,2026-07-28
CUST003498,lapsed,Central,2026-01-11
CUST003499,occasional,North,2025-06-28
CUST003500,lapsed,Central,2025-01-09
CUST003501,occasional,South,2025-09-23
CUST003502,one_and_done,North,2024-12-09
CUST003503,champion,West,2025-01-20
CUST003504,one_and_done,South,2026-01-25
CUST003505,one_and_done,South,2026-03-17
CUST003506,one_and_done,West,2024-11-07
CUST003507,occasional,South,2025-06-14
CUST003508,lapsed,West,2024-12-14
CUST003509,one_and_done,North,2024-10-24
CUST003510,occasional,North,2025-10-07
CUST003511,whale,South,2026-06-29
CUST003512,one_and_done,West,2024-11-02
CUST003513,whale,South,2025-06-18
CUST003514,whale,North,2026-05-08
CUST003515,lapsed,West,2025-07-26
CUST003516,lapsed,East,2026-07-12
CUST003517,one_and_done,East,2026-01-10
CUST003518,loyal,South,2025-11-30
CUST003519,one_and_done,North,2025-09-16
CUST003520,lapsed,North,2025-07-01
CUST003521,one_and_done,West,2024-12-21
CUST003522,lapsed,North,2025-11-27
CUST003523,loyal,South,2025-03-04
CUST003524,occasional,Central,2024-10-10
CUST003525,one_and_done,South,2025-02-23
CUST003526,occasional,West,2026-02-03
CUST003527,loyal,South,2025-04-13
CUST003528,loyal,Central,2026-01-16
CUST003529,lapsed,Central,2025-08-31
CUST003530,occasional,East,2025-05-13
CUST003531,champion,West,2026-01-07
CUST003532,champion,East,2026-07-29
CUST003533,occasional,Central,2024-12-22
CUST003534,loyal,South,2025-03-09
